issue_key,issuetype,created,reporter,sp_estimator,reporter_bugnum,reporter_recent_bugnum,reporter_stable_sp_rate,assignee_bugnum,assignee_recent_bugnum,assignee_stable_sp_rate
MESOS-4798,Task,2016-02-29T01:47:48.000+0000,anandmazumdar,anandmazumdar,23,11,0.857142857,0,0,0
MESOS-4797,Task,2016-02-28T10:21:29.000+0000,gradywang,gradywang,2,2,1,3,2,1
MESOS-4790,Improvement,2016-02-26T21:31:40.000+0000,neilc,neilc,22,17,0.978723404,0,0,0
MESOS-4784,Bug,2016-02-26T09:17:05.000+0000,bbannier,bbannier,8,8,0.966666667,9,8,0.984375
MESOS-4780,Task,2016-02-25T19:16:34.000+0000,hausdorff,hausdorff,32,14,1,30,14,1
MESOS-4771,Task,2016-02-25T00:23:05.000+0000,jieyu,jieyu,60,16,0.890909091,11,11,1
MESOS-4768,Bug,2016-02-24T22:57:24.000+0000,kaysoky,kaysoky,37,12,0.955882353,38,12,0.945945946
MESOS-4764,Task,2016-02-24T19:22:47.000+0000,jieyu,jieyu,59,15,0.890909091,3,2,0.846153846
MESOS-4761,Task,2016-02-24T19:11:16.000+0000,jieyu,jieyu,58,14,0.890909091,2,1,0.846153846
MESOS-4759,Task,2016-02-24T19:07:52.000+0000,jieyu,jieyu,57,13,0.890909091,1,0,0.846153846
MESOS-4757,Bug,2016-02-24T18:47:27.000+0000,jieyu,jieyu,56,12,0.890909091,50,3,0.92
MESOS-4754,Bug,2016-02-24T08:49:32.000+0000,mcypark,mcypark,19,8,0.96875,11,6,1
MESOS-4748,Task,2016-02-23T19:50:23.000+0000,jojy,jojy,24,14,0.878787879,26,14,0.875
MESOS-4747,Bug,2016-02-23T19:40:33.000+0000,bbannier,bbannier,7,7,0.966666667,8,7,0.984375
MESOS-4746,Task,2016-02-23T15:10:55.000+0000,darroyo,darroyo,1,0,1,0,0,1
MESOS-4731,Improvement,2016-02-22T01:32:13.000+0000,neilc,neilc,21,16,0.978723404,17,11,0.975
MESOS-4724,Improvement,2016-02-19T12:10:06.000+0000,bbannier,bbannier,6,6,0.966666667,7,6,0.984375
MESOS-4723,Improvement,2016-02-19T12:06:22.000+0000,bbannier,bbannier,5,5,0.966666667,6,5,0.984375
MESOS-4722,Improvement,2016-02-19T12:05:32.000+0000,bbannier,bbannier,4,4,0.966666667,5,4,0.984375
MESOS-4721,Improvement,2016-02-19T12:04:46.000+0000,bbannier,bbannier,3,3,0.966666667,4,3,0.984375
MESOS-4720,Improvement,2016-02-19T12:03:48.000+0000,bbannier,bbannier,2,2,0.966666667,3,2,0.984375
MESOS-4718,Improvement,2016-02-19T11:59:15.000+0000,bbannier,bbannier,1,1,0.966666667,2,1,0.984375
MESOS-4714,Bug,2016-02-18T22:39:02.000+0000,karya,karya,18,4,0.939393939,18,5,0.939393939
MESOS-4713,Task,2016-02-18T22:19:28.000+0000,vinodkone,vinodkone,76,4,0.901785714,59,5,0.881578947
MESOS-4712,Task,2016-02-18T22:12:51.000+0000,vinodkone,vinodkone,75,3,0.901785714,58,4,0.881578947
MESOS-4704,Task,2016-02-18T05:25:05.000+0000,hausdorff,hausdorff,31,13,1,29,13,1
MESOS-4703,Bug,2016-02-18T03:50:35.000+0000,hausdorff,hausdorff,30,12,1,28,12,1
MESOS-4691,Task,2016-02-17T08:20:49.000+0000,mcypark,mcypark,18,7,0.96875,16,10,0.975
MESOS-4687,Improvement,2016-02-16T18:13:36.000+0000,neilc,neilc,20,15,0.978723404,15,9,0.975
MESOS-4686,Task,2016-02-16T18:13:36.000+0000,anandmazumdar,anandmazumdar,22,10,0.857142857,20,10,0.921568627
MESOS-4684,Bug,2016-02-16T07:15:15.000+0000,gilbert,gilbert,8,7,0.951612903,12,8,0.952380952
MESOS-4683,Bug,2016-02-16T07:07:19.000+0000,gilbert,gilbert,7,6,0.951612903,11,7,0.952380952
MESOS-4675,Bug,2016-02-15T17:35:03.000+0000,jvanremoortere,jvanremoortere,34,8,0.975,42,11,0.979166667
MESOS-4674,Bug,2016-02-15T16:37:06.000+0000,bernd-mesos,bernd-mesos,13,1,0.625,0,0,0
MESOS-4671,Bug,2016-02-13T01:59:47.000+0000,anandmazumdar,anandmazumdar,21,9,0.857142857,10,10,1
MESOS-4670,Bug,2016-02-12T23:15:34.000+0000,avinash@mesosphere.io,avinash@mesosphere.io,6,6,1,9,9,1
MESOS-4669,Bug,2016-02-12T22:10:23.000+0000,jojy,jojy,23,13,0.878787879,25,13,0.875
MESOS-4667,Bug,2016-02-12T19:26:51.000+0000,neilc,neilc,19,15,0.978723404,14,9,0.975
MESOS-4660,Task,2016-02-11T19:50:04.000+0000,jieyu,jieyu,55,13,0.890909091,8,8,1
MESOS-4657,Improvement,2016-02-11T15:32:51.000+0000,avinash@mesosphere.io,avinash@mesosphere.io,5,5,1,7,7,1
MESOS-4640,Bug,2016-02-10T16:47:37.000+0000,jvanremoortere,jvanremoortere,33,7,0.975,41,10,0.979166667
MESOS-4639,Bug,2016-02-10T16:46:28.000+0000,jvanremoortere,jvanremoortere,32,6,0.975,40,9,0.979166667
MESOS-4637,Bug,2016-02-10T16:45:06.000+0000,jvanremoortere,jvanremoortere,31,5,0.975,39,8,0.979166667
MESOS-4636,Improvement,2016-02-10T16:39:53.000+0000,jvanremoortere,jvanremoortere,30,4,0.975,38,7,0.979166667
MESOS-4634,Bug,2016-02-09T23:04:08.000+0000,kaysoky,kaysoky,36,14,0.955882353,37,13,0.945945946
MESOS-4633,Bug,2016-02-09T22:28:20.000+0000,kaysoky,kaysoky,35,13,0.955882353,36,12,0.945945946
MESOS-4629,Task,2016-02-09T19:03:41.000+0000,anandmazumdar,anandmazumdar,20,8,0.857142857,0,0,0
MESOS-4626,Task,2016-02-09T09:59:44.000+0000,bmahler,bmahler,44,5,0.925925926,5,4,1
MESOS-4625,Task,2016-02-09T09:52:27.000+0000,bmahler,bmahler,43,4,0.925925926,4,3,1
MESOS-4624,Task,2016-02-09T09:47:55.000+0000,bmahler,bmahler,42,3,0.925925926,3,2,1
MESOS-4623,Task,2016-02-09T09:43:13.000+0000,bmahler,bmahler,41,2,0.925925926,2,1,1
MESOS-4619,Bug,2016-02-08T00:39:36.000+0000,karya,karya,17,3,0.939393939,17,4,0.939393939
MESOS-4615,Bug,2016-02-06T01:43:12.000+0000,greggomann,greggomann,15,10,0.941176471,35,14,0.945945946
MESOS-4614,Bug,2016-02-06T00:56:24.000+0000,greggomann,greggomann,14,9,0.941176471,19,9,0.921568627
MESOS-4612,Improvement,2016-02-05T22:59:00.000+0000,cmaloney,cmaloney,9,1,1,0,0,1
MESOS-4611,Bug,2016-02-05T20:55:37.000+0000,klueska,klueska,1,1,0.986666667,6,0,0.941176471
MESOS-4598,Bug,2016-02-04T19:41:40.000+0000,kaysoky,kaysoky,34,16,0.955882353,34,14,0.945945946
MESOS-4596,Task,2016-02-04T18:32:45.000+0000,jojy,jojy,22,13,0.878787879,24,13,0.875
MESOS-4591,Bug,2016-02-03T21:18:25.000+0000,greggomann,greggomann,13,8,0.941176471,20,10,0.928571429
MESOS-4590,Task,2016-02-03T20:10:17.000+0000,neilc,neilc,18,15,0.978723404,13,8,0.975
MESOS-4584,Bug,2016-02-03T00:12:50.000+0000,karya,karya,16,2,0.939393939,16,3,0.939393939
MESOS-4583,Bug,2016-02-02T22:41:55.000+0000,anandmazumdar,anandmazumdar,19,7,0.857142857,0,0,0
MESOS-4582,Bug,2016-02-02T21:05:03.000+0000,mgummelt,mgummelt,0,0,1,10,5,1
MESOS-4576,Improvement,2016-02-01T21:12:13.000+0000,kaysoky,kaysoky,33,15,0.955882353,0,0,1
MESOS-4575,Improvement,2016-02-01T19:51:06.000+0000,jojy,jojy,21,12,0.878787879,23,12,0.875
MESOS-4573,Bug,2016-02-01T16:28:19.000+0000,greggomann,greggomann,12,7,0.941176471,19,9,0.928571429
MESOS-4566,Improvement,2016-01-31T00:05:32.000+0000,mcypark,mcypark,17,7,0.96875,9,4,1
MESOS-4564,Improvement,2016-01-30T02:11:11.000+0000,jojy,jojy,20,11,0.878787879,22,11,0.875
MESOS-4562,Bug,2016-01-29T23:20:21.000+0000,karya,karya,15,1,0.939393939,15,2,0.939393939
MESOS-4546,Bug,2016-01-28T21:24:55.000+0000,cmaloney,cmaloney,8,0,1,12,8,0.975
MESOS-4545,Task,2016-01-28T19:14:44.000+0000,neilc,neilc,17,15,0.978723404,0,0,0
MESOS-4542,Bug,2016-01-28T11:13:59.000+0000,alexr,alexr,32,26,0.936170213,26,20,0.923076923
MESOS-4540,Bug,2016-01-28T01:40:23.000+0000,greggomann,greggomann,11,6,0.941176471,6,6,1
MESOS-4535,Bug,2016-01-27T20:12:33.000+0000,kaysoky,kaysoky,32,14,0.955882353,33,13,0.945945946
MESOS-4534,Bug,2016-01-27T19:54:06.000+0000,jvanremoortere,jvanremoortere,29,3,0.975,8,3,1
MESOS-4531,Task,2016-01-27T18:07:40.000+0000,jieyu,jieyu,54,12,0.890909091,37,6,0.979166667
MESOS-4530,Bug,2016-01-27T14:40:13.000+0000,arojas,arojas,5,0,0.857142857,5,5,1
MESOS-4529,Task,2016-01-27T05:15:14.000+0000,mcypark,mcypark,16,6,0.96875,7,2,1
MESOS-4528,Task,2016-01-27T05:07:28.000+0000,mcypark,mcypark,15,5,0.96875,6,1,1
MESOS-4527,Task,2016-01-27T05:03:30.000+0000,mcypark,mcypark,14,4,0.96875,5,0,0.833333333
MESOS-4526,Task,2016-01-27T04:55:27.000+0000,mcypark,mcypark,13,3,0.96875,5,0,1
MESOS-4523,Improvement,2016-01-27T01:16:09.000+0000,vinodkone,vinodkone,74,2,0.901785714,57,4,0.881578947
MESOS-4520,Improvement,2016-01-26T21:53:02.000+0000,avinash@mesosphere.io,avinash@mesosphere.io,4,4,1,4,4,1
MESOS-4515,Bug,2016-01-26T17:39:04.000+0000,tillt,tillt,3,2,0.863636364,32,12,0.945945946
MESOS-4513,Bug,2016-01-26T16:41:46.000+0000,tillt,tillt,2,1,0.863636364,4,0,0.869565217
MESOS-4509,Task,2016-01-26T10:37:35.000+0000,js84,js84,10,4,0.916666667,25,19,0.923076923
MESOS-4506,Task,2016-01-26T00:09:58.000+0000,jieyu,jieyu,53,11,0.890909091,49,4,0.92
MESOS-4505,Improvement,2016-01-25T23:50:52.000+0000,jvanremoortere,jvanremoortere,28,2,0.975,36,5,0.979166667
MESOS-4500,Bug,2016-01-25T17:19:20.000+0000,gilbert,gilbert,6,5,0.951612903,10,6,0.952380952
MESOS-4499,Bug,2016-01-25T17:04:40.000+0000,jieyu,jieyu,52,10,0.890909091,48,3,0.92
MESOS-4498,Improvement,2016-01-25T10:13:53.000+0000,hausdorff,hausdorff,29,12,1,27,12,1
MESOS-4495,Bug,2016-01-25T10:02:19.000+0000,hausdorff,hausdorff,28,11,1,26,11,1
MESOS-4494,Improvement,2016-01-25T10:00:42.000+0000,hausdorff,hausdorff,27,10,1,25,10,1
MESOS-4493,Improvement,2016-01-25T09:57:41.000+0000,hausdorff,hausdorff,26,9,1,24,9,1
MESOS-4488,Improvement,2016-01-24T19:23:18.000+0000,avinash@mesosphere.io,avinash@mesosphere.io,3,3,1,3,3,1
MESOS-4479,Improvement,2016-01-22T23:42:56.000+0000,neilc,neilc,16,14,0.978723404,11,7,0.975
MESOS-4478,Bug,2016-01-22T22:57:04.000+0000,vinodkone,vinodkone,73,1,0.901785714,56,3,0.881578947
MESOS-4471,Bug,2016-01-22T22:11:18.000+0000,hausdorff,hausdorff,25,8,1,23,8,1
MESOS-4466,Bug,2016-01-22T22:07:58.000+0000,hausdorff,hausdorff,24,7,1,22,7,1
MESOS-4459,Task,2016-01-22T19:59:20.000+0000,anandmazumdar,anandmazumdar,18,6,0.857142857,18,8,0.921568627
MESOS-4457,Task,2016-01-22T19:44:33.000+0000,anandmazumdar,anandmazumdar,17,5,0.857142857,0,0,0
MESOS-4454,Bug,2016-01-22T17:51:59.000+0000,jojy,jojy,19,10,0.878787879,21,10,0.875
MESOS-4449,Bug,2016-01-21T16:16:08.000+0000,philwinder,philwinder,0,0,1,17,7,0.921568627
MESOS-4444,Bug,2016-01-20T18:19:31.000+0000,neilc,neilc,15,13,0.978723404,10,6,0.975
MESOS-4439,Task,2016-01-20T01:10:56.000+0000,jojy,jojy,18,9,0.878787879,20,9,0.875
MESOS-4438,Task,2016-01-20T01:06:44.000+0000,jojy,jojy,17,8,0.878787879,19,8,0.875
MESOS-4437,Task,2016-01-20T00:44:45.000+0000,jojy,jojy,16,7,0.878787879,18,7,0.875
MESOS-4434,Bug,2016-01-19T22:01:09.000+0000,karya,karya,14,0,0.939393939,14,1,0.939393939
MESOS-4433,Task,2016-01-19T20:04:00.000+0000,anandmazumdar,anandmazumdar,16,4,0.857142857,16,6,0.921568627
MESOS-4425,Bug,2016-01-19T02:07:26.000+0000,anandmazumdar,anandmazumdar,15,3,0.857142857,15,5,0.921568627
MESOS-4421,Task,2016-01-18T22:34:19.000+0000,neilc,neilc,14,12,0.978723404,9,5,0.975
MESOS-4417,Bug,2016-01-17T08:43:44.000+0000,alexr,alexr,31,25,0.936170213,24,18,0.923076923
MESOS-4415,Task,2016-01-16T20:41:03.000+0000,jvanremoortere,jvanremoortere,27,1,0.975,21,6,1
MESOS-4411,Bug,2016-01-15T23:43:54.000+0000,alexr,alexr,30,24,0.936170213,1,1,1
MESOS-4410,Improvement,2016-01-15T23:34:28.000+0000,alexr,alexr,29,23,0.936170213,23,17,0.923076923
MESOS-4403,Task,2016-01-15T18:50:57.000+0000,jieyu,jieyu,51,9,0.890909091,35,4,0.979166667
MESOS-4402,Task,2016-01-15T18:40:25.000+0000,jieyu,jieyu,50,8,0.890909091,34,3,0.979166667
MESOS-4400,Task,2016-01-15T18:33:10.000+0000,jieyu,jieyu,49,7,0.890909091,33,2,0.979166667
MESOS-4395,Bug,2016-01-15T16:28:11.000+0000,greggomann,greggomann,10,5,0.941176471,18,8,0.928571429
MESOS-4390,Task,2016-01-15T10:16:12.000+0000,adam-mesos,adam-mesos,4,0,1,0,0,1
MESOS-4386,Improvement,2016-01-15T00:58:20.000+0000,vinodkone,vinodkone,72,0,0.901785714,55,2,0.881578947
MESOS-4382,Improvement,2016-01-14T20:48:06.000+0000,greggomann,greggomann,9,4,0.941176471,17,7,0.928571429
MESOS-4380,Task,2016-01-14T19:05:13.000+0000,jieyu,jieyu,48,6,0.890909091,32,1,0.979166667
MESOS-4379,Task,2016-01-14T18:51:28.000+0000,neilc,neilc,13,11,0.978723404,8,4,0.975
MESOS-4378,Task,2016-01-14T18:29:11.000+0000,jieyu,jieyu,47,5,0.890909091,31,0,0.979166667
MESOS-4362,Improvement,2016-01-14T10:45:47.000+0000,js84,js84,9,4,0.916666667,13,9,1
MESOS-4360,Bug,2016-01-13T23:18:16.000+0000,jojy,jojy,15,6,0.878787879,17,6,0.875
MESOS-4358,Task,2016-01-13T20:04:07.000+0000,avinash@mesosphere.io,avinash@mesosphere.io,2,2,1,2,2,1
MESOS-4357,Bug,2016-01-13T19:07:36.000+0000,neilc,neilc,12,10,0.978723404,7,3,0.975
MESOS-4353,Improvement,2016-01-13T13:17:13.000+0000,qianzhang,qianzhang,0,0,0.875,0,0,1
MESOS-4349,Bug,2016-01-12T21:16:30.000+0000,neilc,neilc,11,9,0.978723404,0,0,0
MESOS-4348,Bug,2016-01-12T21:13:18.000+0000,neilc,neilc,10,8,0.978723404,14,4,0.921568627
MESOS-4347,Bug,2016-01-12T21:08:10.000+0000,neilc,neilc,9,7,0.978723404,16,6,0.928571429
MESOS-4345,Task,2016-01-12T17:09:56.000+0000,avinash@mesosphere.io,avinash@mesosphere.io,1,1,1,1,1,1
MESOS-4344,Improvement,2016-01-12T17:00:32.000+0000,avinash@mesosphere.io,avinash@mesosphere.io,0,0,1,0,0,1
MESOS-4337,Improvement,2016-01-12T00:23:49.000+0000,hausdorff,hausdorff,23,6,1,20,5,1
MESOS-4333,Improvement,2016-01-11T20:08:06.000+0000,jojy,jojy,14,5,0.878787879,16,5,0.875
MESOS-4329,Bug,2016-01-11T12:38:15.000+0000,bbannier,bbannier,0,0,0.966666667,1,0,0.984375
MESOS-4316,Task,2016-01-08T14:46:55.000+0000,gradywang,gradywang,1,1,1,2,2,1
MESOS-4311,Bug,2016-01-08T02:04:10.000+0000,gilbert,gilbert,5,5,0.951612903,9,6,0.952380952
MESOS-4304,Bug,2016-01-07T02:23:23.000+0000,jtcunning,jtcunning,0,0,1,11,1,0.583333333
MESOS-4296,Task,2016-01-06T01:39:50.000+0000,jieyu,jieyu,46,4,0.890909091,47,2,0.92
MESOS-4295,Task,2016-01-05T20:05:12.000+0000,neilc,neilc,8,7,0.978723404,12,8,1
MESOS-4291,Bug,2016-01-05T01:06:02.000+0000,jieyu,jieyu,45,3,0.890909091,0,0,0
MESOS-4289,Task,2016-01-04T22:42:04.000+0000,jojy,jojy,13,4,0.878787879,15,4,0.875
MESOS-4285,Bug,2016-01-04T20:13:26.000+0000,tnachen,tnachen,10,3,1,4,1,1
MESOS-4284,Story,2016-01-04T19:35:13.000+0000,bernd-mesos,bernd-mesos,12,3,0.625,0,0,1
MESOS-4281,Bug,2016-01-04T16:59:45.000+0000,hartem,hartem,16,6,0.85,12,5,0.928571429
MESOS-4279,Bug,2016-01-04T15:57:28.000+0000,bydga,bydga,0,0,1,0,0,1
MESOS-4263,Bug,2015-12-30T23:14:37.000+0000,hartem,hartem,15,5,0.85,1,0,1
MESOS-4261,Improvement,2015-12-30T08:26:01.000+0000,tnachen,tnachen,9,2,1,1,1,1
MESOS-4255,Bug,2015-12-29T03:51:14.000+0000,anandmazumdar,anandmazumdar,14,6,0.857142857,13,6,0.921568627
MESOS-4245,Bug,2015-12-23T21:33:35.000+0000,hausdorff,hausdorff,22,18,1,0,0,1
MESOS-4241,Improvement,2015-12-22T21:20:48.000+0000,tnachen,tnachen,8,1,1,3,0,1
MESOS-4240,Task,2015-12-22T21:01:38.000+0000,jieyu,jieyu,44,3,0.890909091,8,5,0.952380952
MESOS-4225,Improvement,2015-12-21T19:34:59.000+0000,gilbert,gilbert,4,4,0.951612903,7,4,0.952380952
MESOS-4218,Bug,2015-12-21T17:10:57.000+0000,js84,js84,8,3,0.916666667,11,7,1
MESOS-4214,Task,2015-12-21T08:15:09.000+0000,gradywang,gradywang,0,0,1,1,1,1
MESOS-4202,Bug,2015-12-18T23:13:38.000+0000,jojy,jojy,12,4,0.878787879,14,4,0.875
MESOS-4195,Improvement,2015-12-18T07:23:25.000+0000,greggomann,greggomann,8,6,0.941176471,15,8,0.928571429
MESOS-4193,Bug,2015-12-17T22:10:39.000+0000,hausdorff,hausdorff,21,17,1,19,16,1
MESOS-4192,Bug,2015-12-17T19:59:07.000+0000,anandmazumdar,anandmazumdar,13,9,0.857142857,12,8,0.921568627
MESOS-4186,Improvement,2015-12-17T02:31:01.000+0000,gilbert,gilbert,3,3,0.951612903,6,3,0.952380952
MESOS-4184,Bug,2015-12-16T21:58:54.000+0000,klueska,klueska,0,0,0.986666667,1,0,1
MESOS-4183,Improvement,2015-12-16T15:37:08.000+0000,alexr,alexr,28,27,0.936170213,22,21,0.923076923
MESOS-4179,Bug,2015-12-15T21:08:26.000+0000,greggomann,greggomann,7,5,0.941176471,14,7,0.928571429
MESOS-4178,Bug,2015-12-15T21:04:39.000+0000,greggomann,greggomann,6,4,0.941176471,13,6,0.928571429
MESOS-4177,Bug,2015-12-15T19:18:17.000+0000,anandmazumdar,anandmazumdar,12,8,0.857142857,11,7,0.921568627
MESOS-4154,Bug,2015-12-15T05:37:25.000+0000,gyliu,gyliu,0,0,1,0,0,1
MESOS-4150,Task,2015-12-14T20:32:54.000+0000,kaysoky,kaysoky,31,19,0.955882353,31,20,0.945945946
MESOS-4143,Bug,2015-12-13T18:27:31.000+0000,mandoskippy,mandoskippy,0,0,1,0,0,1
MESOS-4137,Task,2015-12-11T23:51:28.000+0000,kaysoky,kaysoky,30,18,0.955882353,30,19,0.945945946
MESOS-4136,Improvement,2015-12-11T23:40:22.000+0000,kaysoky,kaysoky,29,17,0.955882353,29,18,0.945945946
MESOS-4128,Improvement,2015-12-11T08:40:07.000+0000,alexr,alexr,27,26,0.936170213,21,20,0.923076923
MESOS-4126,Improvement,2015-12-11T08:30:04.000+0000,alexr,alexr,26,25,0.936170213,0,0,1
MESOS-4116,Task,2015-12-10T18:36:02.000+0000,neilc,neilc,7,6,0.978723404,6,4,0.975
MESOS-4115,Improvement,2015-12-10T17:50:12.000+0000,jojy,jojy,11,3,0.878787879,13,4,0.875
MESOS-4112,Task,2015-12-10T12:05:52.000+0000,mcypark,mcypark,12,4,0.96875,0,0,1
MESOS-4110,Bug,2015-12-10T02:14:08.000+0000,hausdorff,hausdorff,20,17,1,18,16,1
MESOS-4109,Bug,2015-12-10T01:55:08.000+0000,kaysoky,kaysoky,28,16,0.955882353,27,2,0.945945946
MESOS-4108,Bug,2015-12-10T01:14:32.000+0000,hausdorff,hausdorff,19,16,1,17,15,1
MESOS-4107,Bug,2015-12-10T00:58:36.000+0000,hausdorff,hausdorff,18,15,1,16,14,1
MESOS-4102,Bug,2015-12-09T01:30:43.000+0000,neilc,neilc,6,5,0.978723404,1,0,1
MESOS-4099,Bug,2015-12-08T20:40:56.000+0000,jvanremoortere,jvanremoortere,26,5,0.975,13,1,0.939393939
MESOS-4088,Task,2015-12-07T21:01:42.000+0000,kaysoky,kaysoky,27,15,0.955882353,28,17,0.945945946
MESOS-4087,Task,2015-12-07T20:53:36.000+0000,kaysoky,kaysoky,26,14,0.955882353,27,16,0.945945946
MESOS-4082,Task,2015-12-07T17:14:13.000+0000,nfnt,nfnt,8,6,0.888888889,12,6,0.921052632
MESOS-4069,Bug,2015-12-04T19:32:42.000+0000,jojy,jojy,10,2,0.878787879,12,3,0.875
MESOS-4067,Bug,2015-12-04T08:53:05.000+0000,mcypark,mcypark,11,3,0.96875,12,5,0.928571429
MESOS-4066,Task,2015-12-03T22:43:31.000+0000,bmahler,bmahler,40,3,0.925925926,54,2,0.881578947
MESOS-4064,Task,2015-12-03T21:34:53.000+0000,bmahler,bmahler,39,2,0.925925926,11,6,0.928571429
MESOS-4059,Bug,2015-12-03T16:53:08.000+0000,neilc,neilc,5,4,0.978723404,26,15,0.945945946
MESOS-4058,Improvement,2015-12-03T16:39:16.000+0000,alexr,alexr,25,24,0.936170213,20,19,0.923076923
MESOS-4056,Improvement,2015-12-03T10:48:07.000+0000,alexr,alexr,24,23,0.936170213,19,18,0.923076923
MESOS-4047,Bug,2015-12-02T19:19:09.000+0000,kaysoky,kaysoky,25,13,0.955882353,1,1,1
MESOS-4046,Improvement,2015-12-02T17:54:32.000+0000,gilbert,gilbert,2,2,0.951612903,5,2,0.952380952
MESOS-4029,Bug,2015-12-01T00:06:03.000+0000,tillt,tillt,1,0,0.863636364,3,1,0.6
MESOS-4021,Improvement,2015-11-26T12:09:34.000+0000,alexr,alexr,23,22,0.936170213,18,17,0.923076923
MESOS-4020,Improvement,2015-11-26T09:47:18.000+0000,alexr,alexr,22,21,0.936170213,17,16,0.923076923
MESOS-4014,Task,2015-11-25T14:38:32.000+0000,alexr,alexr,21,20,0.936170213,10,6,1
MESOS-4013,Task,2015-11-25T14:35:56.000+0000,alexr,alexr,20,19,0.936170213,9,5,1
MESOS-4009,Bug,2015-11-25T10:48:13.000+0000,nfnt,nfnt,7,5,0.888888889,11,5,0.921052632
MESOS-3994,Improvement,2015-11-23T19:09:52.000+0000,gilbert,gilbert,1,1,0.951612903,4,1,0.952380952
MESOS-3985,Task,2015-11-23T10:15:07.000+0000,alexr,alexr,19,18,0.936170213,16,15,0.923076923
MESOS-3984,Task,2015-11-23T10:06:17.000+0000,alexr,alexr,18,17,0.936170213,15,14,0.923076923
MESOS-3983,Task,2015-11-23T09:59:41.000+0000,alexr,alexr,17,16,0.936170213,8,4,1
MESOS-3981,Task,2015-11-23T09:48:47.000+0000,alexr,alexr,16,15,0.936170213,14,13,0.923076923
MESOS-3979,Improvement,2015-11-23T00:24:28.000+0000,alexr,alexr,15,14,0.936170213,13,12,0.923076923
MESOS-3976,Bug,2015-11-20T20:01:15.000+0000,kaysoky,kaysoky,24,14,0.955882353,10,7,0.921568627
MESOS-3965,Bug,2015-11-20T11:32:36.000+0000,alexr,alexr,14,13,0.936170213,12,11,0.923076923
MESOS-3960,Improvement,2015-11-19T18:23:26.000+0000,alexr,alexr,13,12,0.936170213,11,10,0.923076923
MESOS-3951,Task,2015-11-18T22:17:44.000+0000,jieyu,jieyu,43,5,0.890909091,46,6,0.92
MESOS-3943,Task,2015-11-18T05:24:22.000+0000,jamesyongqiaowang,jamesyongqiaowang,0,0,1,0,0,1
MESOS-3940,Bug,2015-11-18T00:46:38.000+0000,mcypark,mcypark,10,2,0.96875,11,6,0.928571429
MESOS-3939,Bug,2015-11-17T17:15:30.000+0000,neilc,neilc,4,4,0.978723404,5,4,0.975
MESOS-3934,Task,2015-11-16T21:12:06.000+0000,kaysoky,kaysoky,23,14,0.955882353,25,17,0.945945946
MESOS-3929,Bug,2015-11-15T21:55:23.000+0000,hartem,hartem,14,8,0.85,53,2,0.881578947
MESOS-3928,Bug,2015-11-15T04:21:37.000+0000,marco-mesos,marco-mesos,20,6,0.952380952,0,0,1
MESOS-3925,Task,2015-11-13T20:35:24.000+0000,jieyu,jieyu,42,4,0.890909091,45,5,0.92
MESOS-3923,Bug,2015-11-13T20:05:26.000+0000,benwhitehead,benwhitehead,2,2,0.75,2,0,0.6
MESOS-3915,Bug,2015-11-13T16:14:10.000+0000,neilc,neilc,3,3,0.978723404,0,0,0.857142857
MESOS-3912,Task,2015-11-13T09:56:40.000+0000,alexr,alexr,12,11,0.936170213,10,9,0.923076923
MESOS-3911,Task,2015-11-13T09:04:10.000+0000,alexr,alexr,11,10,0.936170213,7,3,1
MESOS-3910,Task,2015-11-13T00:33:16.000+0000,kaysoky,kaysoky,22,13,0.955882353,24,16,0.945945946
MESOS-3909,Bug,2015-11-13T00:11:31.000+0000,jamespeach,jamespeach,1,1,1,0,0,1
MESOS-3903,Improvement,2015-11-12T04:45:58.000+0000,greggomann,greggomann,5,5,0.941176471,10,5,0.928571429
MESOS-3900,Task,2015-11-11T18:54:54.000+0000,jojy,jojy,9,3,0.878787879,11,4,0.875
MESOS-3899,Bug,2015-11-11T14:11:38.000+0000,nfnt,nfnt,6,4,0.888888889,10,4,0.921052632
MESOS-3884,Improvement,2015-11-11T09:57:47.000+0000,alexr,alexr,10,9,0.936170213,9,8,0.923076923
MESOS-3882,Task,2015-11-10T21:54:56.000+0000,kaysoky,kaysoky,21,14,0.955882353,23,15,0.945945946
MESOS-3881,Bug,2015-11-10T19:10:40.000+0000,hausdorff,hausdorff,17,14,1,15,13,1
MESOS-3879,Bug,2015-11-10T18:28:43.000+0000,js84,js84,7,2,0.916666667,6,2,1
MESOS-3877,Task,2015-11-10T17:25:06.000+0000,alexr,alexr,9,8,0.936170213,5,1,1
MESOS-3874,Task,2015-11-10T16:36:42.000+0000,alexr,alexr,8,7,0.936170213,8,7,0.923076923
MESOS-3873,Task,2015-11-10T16:33:26.000+0000,alexr,alexr,7,6,0.936170213,7,6,0.923076923
MESOS-3868,Bug,2015-11-10T08:00:43.000+0000,hartem,hartem,13,7,0.85,10,6,0.928571429
MESOS-3864,Task,2015-11-09T22:21:13.000+0000,kaysoky,kaysoky,20,13,0.955882353,22,14,0.945945946
MESOS-3863,Task,2015-11-09T22:13:04.000+0000,kaysoky,kaysoky,19,12,0.955882353,21,13,0.945945946
MESOS-3862,Task,2015-11-09T18:56:24.000+0000,nfnt,nfnt,5,3,0.888888889,9,3,0.921052632
